t2sw,lab
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt3_img-961.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt3_seg_pr-961.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt30_img-1042.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt30_seg_pr-1042.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt4_img-964.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt4_seg_pr-964.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt5_img-967.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt5_seg_pr-967.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt6_img-970.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt6_seg_pr-970.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt7_img-973.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt7_seg_pr-973.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt8_img-976.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt8_seg_pr-976.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt9_img-979.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt9_seg_pr-979.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt10_img-983.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt10_seg_pr-982.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt11_img-986.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt11_seg_pr-985.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt12_img-989.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt12_seg_pr-988.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt13_img-992.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt13_seg_pr-991.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt14_img-995.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt14_seg_pr-994.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt15_img-998.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt15_seg_pr-997.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt16_img-1001.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt16_seg_pr-1000.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt17_img-1004.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt17_seg_pr-1003.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt18_img-1007.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt18_seg_pr-1006.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt19_img-1010.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt19_seg_pr-1009.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt2_img-959.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt2_seg_pr-958.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt20_img-1013.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt20_seg_pr-1012.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt21_img-1016.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt21_seg_pr-1015.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt22_img-1019.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt22_seg_pr-1018.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt23_img-1022.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt23_seg_pr-1021.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt24_img-1025.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt24_seg_pr-1024.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt25_img-1028.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt25_seg_pr-1027.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt26_img-1031.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt26_seg_pr-1030.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt27_img-1034.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt27_seg_pr-1033.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt28_img-1037.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt28_seg_pr-1036.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt29_img-1040.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt29_seg_pr-1039.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt3_img-962.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt3_seg_pr-961.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt30_img-1043.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt30_seg_pr-1042.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt4_img-965.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt4_seg_pr-964.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt5_img-968.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt5_seg_pr-967.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt6_img-971.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt6_seg_pr-970.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt7_img-974.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt7_seg_pr-973.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt8_img-977.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt8_seg_pr-976.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e03_tmpt9_img-980.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0021_2601_T2ME_corSENSE.e02_tmpt9_seg_pr-979.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0019_2801_T2ME_corSENSE.e01_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0019_2801_T2ME_corSENSE.e02_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/carp/CARP0019_2801_T2ME_corSENSE.e03_tmpt1.nii.gz,/content/drive/My Drive/Colab Notebooks/carp_manual_seg/CARP0019_2801_T2ME_corSENSE_seg.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt11_img-249.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt11_seg_pr-250.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt12_img-252.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt12_seg_pr-253.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt17_img-255.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt17_seg_pr-256.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt29_img-258.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt29_seg_pr-259.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt30_img-261.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt30_seg_pr-262.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt8_img-264.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt8_seg_pr-265.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt11_img-250.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt11_seg_pr-250.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt12_img-253.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt12_seg_pr-253.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt17_img-256.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt17_seg_pr-256.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt29_img-259.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt29_seg_pr-259.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt30_img-262.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt30_seg_pr-262.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt8_img-265.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt8_seg_pr-265.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt11_img-251.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt11_seg_pr-250.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt12_img-254.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt12_seg_pr-253.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt17_img-257.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt17_seg_pr-256.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt29_img-260.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt29_seg_pr-259.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt30_img-263.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt30_seg_pr-262.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt8_img-266.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_070122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt8_seg_pr-265.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt10_img-807.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt10_seg_pr-809.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt13_img-816.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt13_seg_pr-818.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt14_img-819.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt14_seg_pr-821.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt15_img-822.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt15_seg_pr-824.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt16_img-825.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt16_seg_pr-827.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt18_img-831.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt18_seg_pr-833.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt19_img-834.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt19_seg_pr-836.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt2_img-783.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt2_seg_pr-785.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt20_img-837.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt20_seg_pr-839.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt21_img-840.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt21_seg_pr-842.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt22_img-843.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt22_seg_pr-845.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt23_img-846.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt23_seg_pr-848.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt24_img-849.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt24_seg_pr-851.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt25_img-852.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt25_seg_pr-854.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt26_img-855.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt26_seg_pr-857.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt27_img-858.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt27_seg_pr-860.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt28_img-861.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt28_seg_pr-863.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt3_img-786.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt3_seg_pr-788.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt4_img-789.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt4_seg_pr-791.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt5_img-792.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt5_seg_pr-794.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt6_img-795.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt6_seg_pr-797.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt7_img-798.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt7_seg_pr-800.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e01_tmpt9_img-804.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt9_seg_pr-806.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt10_img-808.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt10_seg_pr-809.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt13_img-817.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt13_seg_pr-818.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt14_img-820.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt14_seg_pr-821.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt15_img-823.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt15_seg_pr-824.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt16_img-826.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt16_seg_pr-827.nii.gz
/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e02_tmpt18_img-832.nii.gz,/content/drive/My Drive/Colab Notebooks/Results/res_label_prop_010122/_CARP0019_2801_T2ME_corSENSE.e03_tmpt18_seg_pr-833.nii.gz
